vehicle_id,speed_kmph,signal_strength_dBm,tx_power_dBm,battery_percent,distance_to_rsu_m,task_type,task_size_MI,deadline_ms,cpu_usage_percent,wlan_delay_ms,fiveg_delay_ms,wan_delay_ms,compute_energy_J,network_energy_J,total_energy_J,failure_probability,processing_delay_ms,offload_location,dps_speed,handover_flag,timestamp_s
V107,40.86,-58.94,18.73,47.17,223.56,TRAFFIC,306.12,100,47.83,1.5992,0.9533,135.2402,30.612,0.002285,30.614285,0.0711,110.2819,RSU,LOW,0,10.065
V107,39.73,-66.27,22.61,48.88,406.71,TRAFFIC,515.21,100,60.52,1.5855,0.9921,136.8458,25.7605,0.046984,25.807484,0.0595,148.346,CLOUD,N/A,0,10.515
V107,36.67,-60.41,17.41,46.43,260.34,INFOTAINMENT,2025.32,1000,31.06,3.2788,0.5831,113.137,101.266,0.055778,101.321778,0.1424,158.345,CLOUD,N/A,0,11.087
V107,41.08,-60.3,15.56,49.61,257.52,SAFETY,294.67,10,88.91,1.8482,0.3149,74.5964,14.7335,0.0053,14.7388,0.0623,81.1739,CLOUD,N/A,0,11.55
V107,43.62,-58.98,17.83,48.9,224.51,INFOTAINMENT,2252.79,1000,38.61,4.1859,0.6592,68.8111,112.6395,0.068342,112.707842,0.0959,119.0966,CLOUD,N/A,0,12.013
V107,42.34,-69.73,22.93,49.04,493.16,INFOTAINMENT,2167.59,1000,21.69,2.7206,0.3009,101.1197,108.3795,0.212788,108.592288,0.133,149.5034,CLOUD,N/A,0,12.509
V107,39.31,-66.61,24.13,48.7,415.36,INFOTAINMENT,1180.17,1000,39.47,1.4704,0.8858,126.7316,59.0085,0.152727,59.161227,0.1495,153.0747,CLOUD,N/A,0,13.061
V107,37.88,-62.77,19.07,49.24,319.21,TRAFFIC,693.79,100,65.66,1.4559,0.7145,88.0762,34.6895,0.028003,34.717503,0.0861,103.5626,CLOUD,N/A,0,13.53
V107,41.51,-72.62,22.75,49.27,565.38,INFOTAINMENT,2108.68,1000,47.34,2.9753,0.4652,62.3879,105.434,0.198601,105.632601,0.0723,109.4566,CLOUD,N/A,0,14.09
V107,38.23,-68.94,22.25,45.93,473.46,INFOTAINMENT,2919.8,1000,21.61,2.0692,0.7994,119.3251,145.99,0.245089,146.235089,0.1173,184.4992,CLOUD,N/A,0,14.562
V107,43.6,-69.78,23.53,47.12,494.53,TRAFFIC,653.63,100,62.68,4.4204,0.4813,81.8967,32.6815,0.073672,32.755172,0.1136,96.4867,CLOUD,N/A,0,15.095
V107,40.5,-74.68,20.49,44.08,616.91,INFOTAINMENT,2709.18,1000,43.09,2.8312,0.6601,115.5067,135.459,0.151638,135.610638,0.104,175.9795,CLOUD,N/A,0,15.545
V107,45.09,-62.72,15.24,44.78,318.09,TRAFFIC,331.5,100,45.13,1.8355,0.9093,101.311,16.575,0.005539,16.580539,0.0921,108.7106,CLOUD,N/A,0,16.032
V107,41.75,-66.88,21.05,46.45,421.99,SAFETY,143.08,10,69.85,1.0215,0.3495,83.6609,14.308,0.001822,14.309822,0.0241,51.4495,RSU,LOW,0,16.579
V107,44.24,-74.92,21.69,43.97,623.12,INFOTAINMENT,2324.48,1000,22.38,1.1403,0.7879,104.4425,116.224,0.171513,116.395513,0.0984,156.3282,CLOUD,N/A,0,17.078
V107,40.39,-66.26,20.51,48.81,406.53,INFOTAINMENT,2158.17,1000,36.74,3.0194,0.3058,101.7024,107.9085,0.121354,108.029854,0.1417,149.8758,CLOUD,N/A,0,17.522
V107,41.04,-57.56,18.72,45.15,188.91,TRAFFIC,657.15,100,46.95,1.0876,0.5767,69.118,32.8575,0.02447,32.88197,0.0901,83.7865,CLOUD,N/A,0,18.007
V107,37.26,-55.23,15.66,45.39,130.76,INFOTAINMENT,1120.63,1000,34.11,1.9965,0.5007,79.2134,56.0315,0.020627,56.052127,0.1107,104.2275,CLOUD,N/A,0,18.564
V107,36.7,-56.8,18.81,48.5,169.98,INFOTAINMENT,2462.77,1000,39.12,3.9185,0.6533,131.6198,123.1385,0.093625,123.232125,0.0502,186.5923,CLOUD,N/A,0,19.049
V107,41.32,-68.94,21.26,49.06,473.43,TRAFFIC,432.14,100,60.77,3.6414,0.3421,98.5648,21.607,0.02888,21.63588,0.1484,108.2108,CLOUD,N/A,0,19.579
V107,44.1,-68.2,22.65,45.07,454.88,SAFETY,164.6,10,61.4,2.1892,0.9327,71.9227,16.46,0.00303,16.46303,0.0909,59.7184,RSU,LOW,0,20.043
V107,35.85,-56.98,18.43,46.86,174.43,TRAFFIC,425.4,100,68.35,1.79,0.8324,146.0222,21.27,0.014817,21.284817,0.0746,155.5177,CLOUD,N/A,0,20.537
V107,37.67,-62.96,17.66,43.25,323.9,INFOTAINMENT,1250.88,1000,36.49,2.5356,0.8778,68.3529,62.544,0.036491,62.580491,0.1016,96.2743,CLOUD,N/A,0,21.086
V107,39.56,-61.59,17.03,45.33,289.72,INFOTAINMENT,2065.96,1000,27.63,2.7607,0.4561,111.8424,103.298,0.052131,103.350131,0.1149,157.9576,CLOUD,N/A,0,21.508
V107,39.83,-78.99,29.66,41.15,724.66,TRAFFIC,372.25,100,43.89,3.0612,0.3557,132.5785,37.225,0.034422,37.259422,0.1039,133.3021,RSU,LOW,1,22.053
V107,43.81,-57.5,18.8,41.05,187.6,INFOTAINMENT,1223.58,1000,28.37,4.705,0.9843,70.9368,61.179,0.046409,61.225409,0.1278,98.2489,CLOUD,N/A,0,22.506
V107,39.12,-76.66,26.38,42.91,666.5,INFOTAINMENT,2731.61,1000,24.38,2.7713,0.7979,95.2405,136.5805,0.593456,137.173956,0.0625,156.2139,CLOUD,N/A,0,23.051
V107,38.31,-53.42,19.82,40.96,85.43,TRAFFIC,512.9,100,43.86,1.6763,0.3182,110.5352,25.645,0.024604,25.669604,0.1008,121.9839,CLOUD,N/A,0,23.591
V107,36.83,-66.47,23.46,40.23,411.82,INFOTAINMENT,1592.4,1000,32.33,3.8894,0.798,147.0621,79.62,0.176613,79.796613,0.1325,182.6067,CLOUD,N/A,0,24.008
V107,37.3,-55.23,19.38,45.13,130.63,INFOTAINMENT,1027.14,1000,29.97,1.4042,0.9445,127.3297,51.357,0.044525,51.401525,0.1414,150.2569,CLOUD,N/A,0,24.515
V108,38.81,-80.97,26.39,29.9,774.15,INFOTAINMENT,1174.47,1000,46.33,2.584,0.6833,112.5648,58.7235,0.255748,58.979248,0.4473,138.7806,CLOUD,N/A,0,0.066
V108,39.75,-81.28,29.89,29.75,781.92,INFOTAINMENT,1944.87,1000,27.98,3.5154,0.8589,77.5026,97.2435,0.948114,98.191614,0.4913,120.9149,CLOUD,N/A,0,0.585
V108,31.99,-81.48,25.96,29.77,786.89,INFOTAINMENT,2358.91,1000,34.61,4.9951,0.8662,60.4639,117.9455,0.465245,118.410745,0.4253,113.1181,CLOUD,N/A,0,1.01
V108,39.81,-81.69,25.9,29.81,792.27,TRAFFIC,525.77,100,52.55,1.891,0.5077,99.7857,26.2885,0.102274,26.390774,0.4479,111.5216,CLOUD,N/A,0,1.556
V108,41.17,-82.5,27.13,29.22,812.55,INFOTAINMENT,1922.57,1000,41.93,3.9498,0.3163,146.3298,96.1285,0.496423,96.624923,0.4729,189.2443,CLOUD,N/A,0,2.037
V108,41.1,-81.81,25.6,29.53,795.24,TRAFFIC,360.74,100,68.08,1.9238,0.3963,104.7181,18.037,0.065488,18.102488,0.4503,112.7703,CLOUD,N/A,0,2.599
V108,41.13,-80.94,26.15,29.6,773.47,TRAFFIC,371.85,100,43.58,4.6055,0.4091,105.7083,18.5925,0.076619,18.669119,0.4586,114.0085,CLOUD,N/A,0,3.09
V108,33.38,-83.43,28.17,29.44,835.73,INFOTAINMENT,1103.4,1000,37.3,3.832,0.4701,127.6757,55.17,0.361995,55.531995,0.4373,152.3052,CLOUD,N/A,0,3.551
V108,37.25,-80.51,28.68,29.42,762.79,SAFETY,276.61,10,62.99,2.0246,0.3098,78.2383,13.8305,0.102056,13.932556,0.4023,84.4126,CLOUD,N/A,0,4.011
V108,31.93,-83.58,27.93,28.53,839.6,INFOTAINMENT,2463.01,1000,21.62,1.9992,0.9508,88.519,123.1505,0.764603,123.915103,0.4014,143.4969,CLOUD,N/A,0,4.582
V108,36.75,-80.33,26.42,28.17,758.34,INFOTAINMENT,1763.49,1000,45.22,4.4331,0.699,75.0374,88.1745,0.386672,88.561172,0.4997,114.401,CLOUD,N/A,0,5.033
V108,36.03,-82.32,26.66,29.58,807.88,INFOTAINMENT,1650.56,1000,28.43,2.1257,0.7182,100.9907,82.528,0.382473,82.910473,0.4686,137.8336,CLOUD,N/A,0,5.522
V108,38.54,-84.85,26.41,27.68,871.16,INFOTAINMENT,1118.6,1000,45.78,4.6326,0.8706,86.1742,55.93,0.244706,56.174706,0.4411,111.1429,CLOUD,N/A,0,6.01
V108,40.48,-80.71,25.56,29.54,767.69,INFOTAINMENT,1043.39,1000,24.83,2.5796,0.7968,145.4572,52.1695,0.187679,52.357179,0.462,168.7472,CLOUD,N/A,0,6.508
V108,38.8,-86.48,25.07,28.64,912.1,INFOTAINMENT,1457.32,1000,28.9,3.04,0.3747,115.4883,72.866,0.234167,73.100167,0.4087,148.0178,CLOUD,N/A,0,7.012
V108,38.51,-78.74,26.56,27.26,718.54,INFOTAINMENT,1802.03,1000,47.06,3.0922,0.4624,118.8906,90.1015,0.408068,90.509568,0.2985,159.1145,CLOUD,N/A,0,7.561
V108,36.36,-85.93,26.19,28.88,898.27,INFOTAINMENT,1094.42,1000,32.17,4.1922,0.7093,64.9624,54.721,0.22759,54.94859,0.473,89.3914,CLOUD,N/A,0,8.034
V108,32.56,-86.41,27.72,28.31,910.35,INFOTAINMENT,2862.68,1000,25.43,2.0639,0.6063,109.5872,143.134,0.846726,143.980726,0.4812,173.4863,CLOUD,N/A,0,8.549
V108,34.56,-78.78,29.71,28.69,719.39,TRAFFIC,629.27,100,65.03,4.5204,0.5908,76.6745,31.4635,0.294311,31.757811,0.2569,90.7207,CLOUD,N/A,0,9.092
V108,39.74,-87.66,28.89,28.46,941.38,INFOTAINMENT,1587.81,1000,49.46,4.2638,0.965,54.2385,79.3905,0.614849,80.005349,0.4365,89.6807,CLOUD,N/A,0,9.578
V108,40.93,-80.21,28.04,26.65,755.32,TRAFFIC,552.83,100,61.13,4.0493,0.7973,61.2649,27.6415,0.17602,27.81752,0.4615,73.6049,CLOUD,N/A,0,10.053
V108,35.83,-81.5,28.42,27.19,787.57,INFOTAINMENT,2234.92,1000,29.22,1.3886,0.6454,109.1919,111.746,0.776662,112.522662,0.4382,159.0785,CLOUD,N/A,0,10.597
V108,34.93,-87.89,28.05,25.68,947.18,TRAFFIC,511.98,100,62.99,3.8688,0.4335,76.7823,25.599,0.163389,25.762389,0.4775,88.2104,CLOUD,N/A,0,11.019
V108,39.09,-80.23,29.93,28.39,755.67,SAFETY,170.14,10,68.84,3.5104,0.6461,99.5207,17.014,0.016742,17.030742,0.6794,61.4104,RSU,LOW,1,11.549
V108,38.5,-76.6,27.27,27.91,664.89,INFOTAINMENT,2167.72,1000,46.12,2.4393,0.8848,139.6759,108.386,0.57806,108.96406,0.2851,188.0625,CLOUD,N/A,0,12.036
V108,38.06,-89.16,28.14,29.38,979.0,TRAFFIC,690.35,100,41.47,3.0816,0.6884,116.978,34.5175,0.224926,34.742426,0.4442,132.3876,CLOUD,N/A,0,12.576
V108,40.02,-80.62,29.05,29.7,765.38,SAFETY,205.21,10,61.01,4.9359,0.7008,114.5442,20.521,0.016489,20.537489,0.4928,73.9901,RSU,LOW,1,13.002
V108,32.7,-81.44,27.66,26.14,786.07,INFOTAINMENT,2777.8,1000,46.38,1.5716,0.3074,54.642,138.89,0.810347,139.700347,0.4594,116.6465,CLOUD,N/A,0,13.567
V108,37.89,-85.4,28.72,27.72,885.1,INFOTAINMENT,1978.01,1000,28.37,4.278,0.5415,121.4565,98.9005,0.736544,99.637044,0.486,165.6085,CLOUD,N/A,0,14.001
V108,41.12,-79.52,28.88,25.84,738.09,TRAFFIC,533.94,100,52.81,3.7507,0.4531,143.0,26.697,0.206283,26.903283,0.2702,154.9183,CLOUD,N/A,0,14.536
V108,39.89,-89.38,28.13,29.43,984.55,INFOTAINMENT,2047.46,1000,44.44,3.1736,0.7978,105.9766,102.373,0.665557,103.038557,0.48,151.6788,CLOUD,N/A,0,15.073
V108,39.28,-85.73,25.42,24.17,893.34,TRAFFIC,655.54,100,54.51,2.1923,0.4428,53.352,32.777,0.114175,32.891175,0.4693,67.9846,CLOUD,N/A,0,15.529
V108,31.23,-92.39,25.96,25.69,1059.72,INFOTAINMENT,2861.36,1000,27.41,3.9926,0.9044,92.019,143.068,0.564342,143.632342,0.4039,155.8886,CLOUD,N/A,0,16.031
V108,35.92,-85.84,27.0,24.66,896.11,TRAFFIC,576.46,100,60.42,4.3608,0.3324,109.6233,28.823,0.144457,28.967457,0.4124,122.4907,CLOUD,N/A,0,16.502
V108,36.22,-87.61,27.54,23.92,940.22,INFOTAINMENT,1319.18,1000,40.82,3.8959,0.5174,53.1236,65.959,0.374347,66.333347,0.4875,82.5696,CLOUD,N/A,0,17.09
V108,31.92,-76.58,25.6,29.34,664.6,INFOTAINMENT,1285.97,1000,48.05,4.8571,0.3839,64.5264,64.2985,0.233454,64.531954,0.2126,93.2311,CLOUD,N/A,0,17.583
V108,38.92,-91.75,25.11,25.98,1043.66,INFOTAINMENT,2200.08,1000,38.24,4.8386,0.948,102.1921,110.004,0.356787,110.360787,0.4621,151.301,CLOUD,N/A,0,18.003
V108,33.22,-74.21,22.29,26.85,605.31,INFOTAINMENT,1786.1,1000,28.0,4.8621,0.3421,67.516,89.305,0.151313,89.456313,0.2806,107.3843,CLOUD,N/A,0,18.518
V108,31.24,-84.99,26.42,27.84,874.71,INFOTAINMENT,1159.95,1000,41.88,1.2245,0.6683,64.8794,57.9975,0.254337,58.251837,0.4764,90.7711,CLOUD,N/A,0,19.019
V108,35.88,-75.6,27.56,28.92,639.9,INFOTAINMENT,2291.04,1000,36.65,3.7738,0.9232,120.2949,114.552,0.653135,115.205135,0.2971,171.4342,CLOUD,N/A,0,19.562
V108,35.98,-89.41,26.29,22.39,985.32,INFOTAINMENT,1810.44,1000,45.14,3.154,0.6835,55.345,90.522,0.38526,90.90726,0.4968,95.7566,CLOUD,N/A,0,20.06
V108,39.46,-96.5,29.25,27.19,1162.4,INFOTAINMENT,2289.81,1000,27.12,1.2558,0.9156,75.5615,114.4905,0.963318,115.453818,0.4987,126.6733,CLOUD,N/A,0,20.563
V108,39.72,-86.64,28.83,21.81,915.91,INFOTAINMENT,1164.98,1000,32.29,3.219,0.6415,126.6679,58.249,0.444927,58.693927,0.4078,152.6719,CLOUD,N/A,0,21.01
V108,32.4,-87.43,26.57,23.83,935.69,INFOTAINMENT,2537.87,1000,36.06,4.3877,0.3756,63.5174,126.8935,0.576022,127.469522,0.4657,120.1663,CLOUD,N/A,0,21.595
V108,36.75,-86.39,27.69,25.94,909.67,INFOTAINMENT,1998.93,1000,43.82,2.9701,0.3153,106.1564,99.9465,0.587175,100.533675,0.4998,150.7754,CLOUD,N/A,0,22.018
V108,32.64,-98.08,25.69,24.18,1202.0,INFOTAINMENT,1700.68,1000,24.51,2.0768,0.8778,80.4714,85.034,0.315205,85.349205,0.4972,118.433,CLOUD,N/A,0,22.557
V108,32.44,-80.91,29.98,21.96,772.63,INFOTAINMENT,2199.93,1000,35.45,1.1707,0.5144,109.4133,109.9965,1.094911,111.091411,0.413,158.5189,CLOUD,N/A,0,23.022
V108,31.32,-97.01,29.15,25.39,1175.26,INFOTAINMENT,2924.41,1000,33.62,4.3304,0.6167,133.3865,146.2205,1.202287,147.422787,0.4278,198.6635,CLOUD,N/A,0,23.547
V108,38.39,-83.08,27.33,20.4,826.95,INFOTAINMENT,2354.23,1000,23.56,2.1297,0.7921,117.4407,117.7115,0.63653,118.34803,0.4617,169.9905,CLOUD,N/A,0,24.079
V108,33.05,-88.37,28.74,22.73,959.22,INFOTAINMENT,2067.49,1000,44.71,1.1643,0.5467,141.5343,103.3745,0.773416,104.147916,0.4831,187.6836,CLOUD,N/A,0,24.566
V109,49.08,-64.41,15.18,62.61,360.16,TRAFFIC,654.25,100,65.44,3.3934,0.843,76.3214,32.7125,0.010782,32.723282,0.1478,90.9252,CLOUD,N/A,0,0.036
V109,52.77,-64.28,17.04,62.51,357.08,TRAFFIC,323.44,100,52.47,3.7396,0.8248,94.2658,16.172,0.00818,16.18018,0.0977,101.4854,CLOUD,N/A,0,0.558
V109,44.85,-64.2,18.25,62.5,354.96,TRAFFIC,689.58,100,64.76,4.58,0.3654,118.4392,34.479,0.023044,34.502044,0.0888,133.8316,CLOUD,N/A,0,1.09
V109,53.77,-64.0,16.02,62.59,350.04,INFOTAINMENT,1989.55,1000,25.14,2.5628,0.3964,64.6889,99.4775,0.039786,99.517286,0.0796,109.0985,CLOUD,N/A,0,1.523
V109,51.56,-65.25,24.48,61.97,381.3,TRAFFIC,356.2,100,64.84,4.6099,0.5597,117.6145,17.81,0.049965,17.859965,0.1217,125.5654,CLOUD,N/A,0,2.046
V109,50.15,-64.53,17.93,61.92,363.26,TRAFFIC,490.65,100,50.39,4.0341,0.6751,92.0957,24.5325,0.015231,24.547731,0.1046,103.0477,CLOUD,N/A,0,2.597
V109,47.14,-63.54,17.67,62.17,338.4,TRAFFIC,561.38,100,46.91,4.2918,0.4962,70.2987,28.069,0.016414,28.085414,0.1379,82.8295,CLOUD,N/A,0,3.074
V109,45.6,-66.66,20.39,62.2,416.45,INFOTAINMENT,1116.01,1000,41.64,2.3876,0.8018,123.6227,55.8005,0.061043,55.861543,0.0671,148.5336,CLOUD,N/A,0,3.595
V109,46.37,-63.99,16.53,62.17,349.67,TRAFFIC,664.06,100,55.25,3.9356,0.722,71.2358,33.203,0.014934,33.217934,0.0912,86.0586,CLOUD,N/A,0,4.072
V109,47.48,-67.84,21.13,61.25,445.94,TRAFFIC,348.98,100,54.79,3.3036,0.7358,130.7972,34.898,0.004527,34.902527,0.0531,125.3715,RSU,LOW,0,4.54
V109,50.17,-65.21,20.02,61.28,380.28,TRAFFIC,690.4,100,47.97,1.3854,0.3018,69.0247,34.52,0.034679,34.554679,0.0881,84.4354,CLOUD,N/A,0,5.019
V109,44.22,-67.28,23.59,62.44,432.07,TRAFFIC,525.17,100,69.58,1.6023,0.9318,93.5454,26.2585,0.060016,26.318516,0.1441,105.2679,CLOUD,N/A,0,5.522
V109,45.27,-66.36,20.48,62.12,408.94,INFOTAINMENT,1048.07,1000,47.64,1.6385,0.9826,57.0821,52.4035,0.058528,52.462028,0.145,80.4765,CLOUD,N/A,0,6.022
V109,48.23,-66.04,24.61,62.51,401.08,TRAFFIC,468.14,100,54.94,4.3132,0.6372,79.8471,23.407,0.067662,23.474662,0.0548,90.2967,CLOUD,N/A,0,6.518
V109,50.14,-67.34,24.12,60.04,433.49,SAFETY,228.73,10,89.7,4.9145,0.6192,144.0056,22.873,0.005906,22.878906,0.0584,82.3085,RSU,LOW,0,7.06
V109,45.24,-65.43,23.14,60.71,385.81,INFOTAINMENT,2412.55,1000,40.48,2.8825,0.4843,87.4812,120.6275,0.248569,120.876069,0.0596,141.3328,CLOUD,N/A,0,7.53
V109,47.65,-66.17,23.73,61.62,404.32,SAFETY,175.87,10,89.8,4.7662,0.5131,74.5516,17.587,0.004151,17.591151,0.0455,63.3238,RSU,LOW,0,8.028
V109,45.04,-70.25,21.4,59.86,506.26,TRAFFIC,441.29,100,66.3,2.8543,0.5482,74.6328,22.0645,0.030457,22.094957,0.1184,84.483,CLOUD,N/A,0,8.58
V109,50.76,-60.86,16.7,61.48,271.62,TRAFFIC,371.02,100,46.05,4.9569,0.8154,81.9976,18.551,0.008677,18.559677,0.0623,90.2793,CLOUD,N/A,0,9.023
V109,50.2,-65.35,24.89,59.1,383.78,TRAFFIC,587.24,100,58.96,3.3773,0.9373,84.2531,29.362,0.090529,29.452529,0.0693,97.3611,CLOUD,N/A,0,9.533
V109,44.28,-70.74,22.32,59.63,518.49,TRAFFIC,427.66,100,65.82,4.1737,0.7924,126.6359,21.383,0.036481,21.419481,0.1368,136.1819,CLOUD,N/A,0,10.091
V109,53.32,-66.12,23.85,62.55,402.96,SAFETY,247.54,10,78.36,4.5989,0.3658,60.972,12.377,0.030034,12.407034,0.1194,66.4974,CLOUD,N/A,0,10.596
V109,51.82,-69.47,20.31,59.94,486.82,TRAFFIC,500.56,100,54.76,2.1188,0.5569,111.0055,25.028,0.02688,25.05488,0.1209,122.1787,CLOUD,N/A,0,11.055
V109,53.68,-71.41,22.92,59.17,535.3,INFOTAINMENT,2344.06,1000,36.43,3.0968,0.4265,126.1037,117.203,0.229582,117.432582,0.1292,178.4265,CLOUD,N/A,0,11.591
V109,50.17,-63.02,15.22,60.54,325.39,INFOTAINMENT,2664.37,1000,26.23,3.3759,0.7111,82.3585,133.2185,0.044316,133.262816,0.0572,141.831,CLOUD,N/A,0,12.087
V109,51.09,-73.98,24.12,61.73,599.58,TRAFFIC,556.91,100,66.39,2.2399,0.4,121.3934,27.8455,0.071904,27.917404,0.0591,133.8244,CLOUD,N/A,0,12.506
V109,46.64,-69.49,20.46,61.93,487.27,TRAFFIC,335.12,100,62.42,2.3858,0.4552,108.0754,16.756,0.018628,16.774628,0.1274,115.5558,CLOUD,N/A,0,13.035
V109,50.17,-69.43,21.44,57.42,485.84,TRAFFIC,369.12,100,65.77,4.207,0.4317,116.547,18.456,0.025712,18.481712,0.1392,124.7863,CLOUD,N/A,0,13.515
V109,49.96,-70.53,21.55,62.11,513.16,INFOTAINMENT,2122.09,1000,21.58,3.2579,0.4894,90.7295,106.1045,0.151612,106.256112,0.0577,138.0976,CLOUD,N/A,0,14.066
V109,48.23,-75.98,28.56,58.19,649.4,INFOTAINMENT,2211.36,1000,42.04,1.6498,0.4898,93.3268,110.568,0.793651,111.361651,0.0877,142.6875,CLOUD,N/A,0,14.544
V109,48.09,-66.57,21.59,58.98,414.23,TRAFFIC,626.01,100,47.27,1.1277,0.3757,117.6183,31.3005,0.045139,31.345639,0.0538,131.5917,CLOUD,N/A,0,15.004
V109,51.34,-69.13,23.0,59.19,478.29,SAFETY,271.12,10,67.61,2.0227,0.4542,125.654,27.112,0.00541,27.11741,0.0963,97.2828,RSU,LOW,0,15.566
V109,44.59,-65.44,20.97,60.45,385.99,TRAFFIC,423.35,100,51.53,1.7881,0.3114,69.5196,21.1675,0.026465,21.193965,0.0814,78.9694,CLOUD,N/A,0,16.042
V109,52.25,-59.24,15.47,56.89,230.96,TRAFFIC,542.69,100,59.44,3.8527,0.3035,124.8365,27.1345,0.009561,27.144061,0.1459,136.9501,CLOUD,N/A,0,16.531
V109,45.03,-75.31,29.2,56.08,632.68,TRAFFIC,360.69,100,56.69,3.6951,0.4386,105.3662,18.0345,0.150004,18.184504,0.1117,113.4173,CLOUD,N/A,0,17.099
V109,47.45,-67.24,22.2,61.35,431.03,INFOTAINMENT,2332.12,1000,36.59,4.9265,0.4176,113.8354,116.606,0.193518,116.799518,0.0953,165.8916,CLOUD,N/A,0,17.52
V109,50.97,-64.03,17.16,61.54,350.82,TRAFFIC,480.66,100,65.9,1.2435,0.5202,130.3706,24.033,0.012497,24.045497,0.1462,141.0996,CLOUD,N/A,0,18.006
V109,44.6,-69.03,23.61,55.6,475.77,TRAFFIC,387.5,100,64.05,4.5814,0.5374,68.7467,19.375,0.044488,19.419488,0.0634,77.3963,CLOUD,N/A,0,18.562
V109,49.13,-68.71,21.1,58.06,467.83,INFOTAINMENT,1273.75,1000,27.68,3.0434,0.4376,79.312,63.6875,0.082045,63.769545,0.1181,107.7439,CLOUD,N/A,0,19.091
V109,45.12,-78.89,26.19,54.96,722.32,TRAFFIC,435.32,100,60.07,4.7365,0.861,96.9293,21.766,0.090527,21.856527,0.0785,106.6463,CLOUD,N/A,0,19.555
V109,53.85,-62.59,15.3,60.46,314.81,TRAFFIC,379.14,100,64.94,4.4807,0.7428,103.8856,18.957,0.006423,18.963423,0.1296,112.3485,CLOUD,N/A,0,20.053
V109,44.36,-60.63,16.65,58.77,265.72,TRAFFIC,529.71,100,65.45,2.2254,0.4609,145.0526,26.4855,0.012246,26.497746,0.0662,156.8765,CLOUD,N/A,0,20.52
V109,52.27,-59.54,15.44,55.95,238.58,TRAFFIC,566.33,100,55.54,4.4741,0.8428,71.5849,28.3165,0.009909,28.326409,0.1005,84.2262,CLOUD,N/A,0,21.071
V109,53.75,-65.48,21.98,56.13,387.1,TRAFFIC,697.72,100,41.63,3.058,0.6204,94.118,34.886,0.055037,34.941037,0.0723,109.6921,CLOUD,N/A,0,21.579
V109,49.45,-72.36,20.31,59.95,558.9,SAFETY,264.33,10,65.03,2.0473,0.7336,50.9205,13.2165,0.014194,13.230694,0.1249,56.8207,CLOUD,N/A,0,22.023
V109,50.55,-72.06,24.95,55.46,551.48,INFOTAINMENT,1737.87,1000,31.04,2.5271,0.4579,84.7398,86.8935,0.271636,87.165136,0.1142,123.5315,CLOUD,N/A,0,22.524
V109,53.39,-70.55,22.68,53.88,513.7,TRAFFIC,351.39,100,69.18,1.0156,0.4429,68.8672,17.5695,0.032566,17.602066,0.0923,76.7107,CLOUD,N/A,0,23.034
V109,49.55,-55.78,16.91,57.04,144.52,TRAFFIC,305.73,100,46.62,1.4053,0.6202,83.0662,15.2865,0.007504,15.294004,0.0821,89.8905,CLOUD,N/A,0,23.533
V109,52.58,-82.48,25.89,58.44,811.95,INFOTAINMENT,1815.86,1000,23.96,1.6305,0.8553,145.2966,90.793,0.352413,91.145413,0.3235,185.8292,CLOUD,N/A,0,24.047
V109,45.84,-57.1,15.55,60.37,177.51,TRAFFIC,580.19,100,61.14,4.0359,0.9716,139.3648,29.0095,0.010412,29.019912,0.1348,152.3155,CLOUD,N/A,0,24.599
V110,101.89,-59.84,17.57,25.72,245.96,SAFETY,265.68,10,74.98,2.8807,0.3516,53.0211,13.284,0.007592,13.291592,0.2586,58.9515,CLOUD,N/A,0,0.095
V110,103.23,-59.64,19.63,25.57,241.12,TRAFFIC,697.48,100,50.93,2.9258,0.3605,110.3786,34.874,0.032026,34.906026,0.2554,125.9474,CLOUD,N/A,0,0.556
V110,103.66,-60.63,15.35,25.36,265.79,SAFETY,130.16,10,60.8,1.3673,0.9322,73.5445,13.016,0.000446,13.016446,0.4728,47.4179,RSU,LOW,0,1.095
V110,97.11,-60.92,16.15,25.39,272.94,SAFETY,219.07,10,83.28,2.8013,0.7793,113.9655,21.907,0.000903,21.907903,0.5975,79.0186,RSU,LOW,0,1.535
V110,101.91,-59.49,16.62,25.23,237.36,SAFETY,203.41,10,75.38,3.0843,0.6785,97.1127,20.341,0.000934,20.341934,0.374,73.3249,RSU,LOW,0,2.088
V110,99.0,-60.24,19.34,25.18,256.05,INFOTAINMENT,1379.49,1000,42.64,4.0338,0.4029,71.5743,68.9745,0.05925,69.03375,0.2926,102.3665,CLOUD,N/A,0,2.511
V110,102.42,-61.45,19.3,25.21,286.19,SAFETY,242.95,10,65.59,1.4512,0.903,73.8207,12.1475,0.010339,12.157839,0.2501,79.2437,CLOUD,N/A,0,3.045
V110,98.45,-60.99,17.33,25.19,274.67,SAFETY,212.37,10,64.57,4.0806,0.6594,89.7098,10.6185,0.005742,10.624242,0.2673,94.4502,CLOUD,N/A,0,3.558
V110,96.89,-61.8,19.49,25.6,294.96,SAFETY,204.87,10,60.42,1.7179,0.9707,106.3261,20.487,0.001822,20.488822,0.5529,74.1386,RSU,LOW,0,4.075
V110,98.69,-60.45,19.15,25.41,261.15,TRAFFIC,436.34,100,57.28,3.8089,0.8564,124.8982,21.817,0.017939,21.834939,0.28,134.6379,CLOUD,N/A,0,4.516
